,0
90857,255742783
90858,61623649
90859,23978123
90860,7060330
90861,2709716
90862,30426299
90863,80184675
90864,119021819
90865,237365433
90866,243663484
90867,179486286
90868,245289429
90869,45367837
90870,62396201
90871,157873257
90872,169557017
90873,9455635
90874,138960855
90875,220849019
90876,256827246
90877,76628303
90878,206868622
90879,62191963
90880,62360129
90881,232649284
90882,1302648
90883,108022809
90884,109424509
90885,76031926
90886,84193345
90887,197682908
90888,236320119
90889,73716306
90890,51588487
90891,103114682
90892,259534159
90893,121247827
90894,45341489
90895,66402295
90896,90502751
90897,262620307
90898,192389143
90899,194043492
90900,152187077
90901,134416582
90902,39732191
90903,267447114
90904,200233254
90905,37029924
90906,284946264
90907,267611458
90908,30518196
90909,41703170
90910,170695160
90911,136406705
90912,143723926
90913,109677710
90914,274805066
90915,114362967
90916,243680713
90917,87311639
90918,20456409
90919,240458892
90920,242553175
90921,213310698
90922,160905075
90923,215817416
90924,106840701
90925,109301503
90926,7348829
90927,201779427
90928,124492824
90929,198908956
90930,21352238
90931,279784824
90932,23431938
90933,13481999
90934,26629844
90935,15347340
90936,42041699
90937,206148405
90938,238444112
90939,156934184
90940,159855391
90941,32226116
90942,236993712
90943,218102588
90944,9737479
90945,96650272
90946,87861286
90947,167241685
90948,230354017
90949,118741865
90950,119126861
90951,6399620
90952,201669118
90953,129929576
90954,236745058
90955,193020357
90956,272528747
90957,62186836
90958,133037875
90959,115056676
90960,238828905
90961,173678531
90962,214400951
90963,109836382
90964,27867166
90965,239085583
90966,20003481
90967,174425146
90968,174507771
90969,25005153
90970,242783006
90971,31920745
90972,64673801
90973,93994104
90974,91760870
90975,290651123
90976,34403423
90977,8636398
90978,35404690
90979,226553813
90980,256569125
90981,38644553
90982,155487440
90983,230026790
90984,55501311
90985,179825196
90986,64984852
90987,208261618
90988,239861158
90989,97802173
90990,44920246
90991,246915094
90992,43159121
90993,172556334
90994,2099591
90995,170049614
90996,239265872
90997,166335263
90998,178231236
90999,1875826
91000,184484123
91001,83400102
91002,20666202
91003,87191675
91004,242999236
91005,119374609
91006,30480935
91007,198749108
91008,139896446
91009,144637542
91010,143650294
91011,74328278
91012,58013974
91013,40429196
91014,58410383
91015,72908808
91016,131515687
91017,51720846
91018,237492833
91019,25713501
91020,208903383
91021,120987726
91022,172064855
91023,225256659
91024,132011975
91025,127550250
91026,249822460
91027,11786883
91028,146256888
91029,98259040
91030,247427034
91031,104370515
91032,162423399
91033,245823230
91034,15080239
91035,42176777
91036,99765967
91037,216620223
91038,95363205
91039,255654118
91040,9184250
91041,75861140
91042,133881461
91043,65262298
91044,86697649
91045,29713931
91046,186534586
91047,78583030
91048,27335047
91049,68973478
91050,197692762
91051,218097281
91052,250004501
91053,80353366
91054,214641328
91055,243694995
91056,806286
91057,135985906
91058,236386551
91059,242365673
91060,198323520
91061,150201291
91062,260935109
91063,249522793
91064,260482549
91065,106878599
91066,121497763
91067,107864942
91068,91005539
91069,72206370
91070,85195639
91071,71534587
91072,212800873
91073,84671546
91074,236648575
91075,250308918
91076,102484230
91077,40572592
91078,67550580
91079,247741989
91080,9195200
91081,41047366
91082,55969342
91083,243418287
91084,50424098
91085,65125458
91086,60425303
91087,289764669
91088,253843742
91089,106425073
91090,40835243
91091,40167797
91092,12084668
91093,226684145
91094,249875094
91095,252569633
91096,244189546
91097,77002255
91098,178301052
91099,274211420
91100,130276458
91101,283416704
91102,198981894
91103,122195670
91104,81067352
91105,265675534
91106,101917307
91107,224541177
91108,14926972
91109,45025094
91110,144537615
91111,67682297
91112,107120172
91113,3952781
91114,27762508
91115,279776929
91116,22284177
91117,114383650
91118,267189981
91119,84673776
91120,20383584
91121,8194128
91122,26580732
91123,1875690
91124,231428882
91125,33897976
91126,239343671
91127,163068842
91128,55226978
91129,248945503
91130,220176742
91131,146891008
91132,54861003
91133,245539924
91134,112210444
91135,253231238
91136,192443817
91137,134106152
91138,102130281
91139,85813494
91140,45390251
91141,218485843
91142,154531842
91143,33444953
91144,26483025
91145,243502668
91146,31343013
91147,134064580
91148,236564824
91149,194076270
91150,164492790
91151,68345801
91152,113175539
91153,10562418
91154,103057125
91155,228918305
91156,174320952
91157,261915863
91158,236826030
91159,37172318
91160,180342166
91161,55664486
91162,9695837
91163,58296262
91164,50101908
91165,116147910
91166,129754686
91167,250927529
91168,251901260
91169,106864596
91170,25319814
91171,259813995
91172,106280277
91173,1112584
91174,147208590
91175,31885091
91176,17055576
91177,125529662
91178,182364443
91179,18746473
91180,48569750
91181,250103327
91182,19606124
91183,60010642
91184,233817311
91185,127151717
91186,227446417
91187,14159626
91188,283608353
91189,116062538
91190,107899356
91191,83159225
91192,175779656
91193,66613266
91194,76331643
91195,7344231
91196,70154678
91197,233397379
91198,52983140
91199,9488491
91200,54289759
91201,263820833
91202,254145909
91203,25184337
91204,134606852
91205,251450265
91206,89387057
91207,110208676
91208,141462946
91209,268382899
91210,138387978
91211,262636904
91212,270758350
91213,266268286
91214,81620486
91215,163461572
91216,39850364
91217,237978811
91218,229932003
91219,284554359
91220,210056320
91221,56849664
91222,61316708
91223,35823516
91224,182523889
91225,122863484
91226,244341416
91227,53466157
91228,125700728
91229,115511105
91230,45794670
91231,10268435
91232,210796666
91233,258117062
91234,255869572
91235,7479868
91236,860136
91237,89843839
91238,55714791
91239,3557058
91240,72982337
91241,28527957
91242,261280145
91243,66287827
91244,297387318
91245,193459409
91246,152885627
91247,32705581
91248,132313727
91249,125563382
91250,182268785
91251,8902359
91252,6361935
91253,252377420
91254,121664206
91255,93538369
91256,253135300
91257,65829294
91258,222030609
91259,255751133
91260,60053693
91261,129184432
91262,176715763
91263,256617396
91264,120600780
91265,156661038
91266,169880081
91267,4371638
91268,247349724
91269,274782217
91270,183441093
91271,33532739
91272,50837487
91273,93962537
91274,22507402
91275,206822416
91276,95190471
91277,107744968
91278,74354548
91279,182535351
91280,200429654
91281,142727124
91282,13263217
91283,4328008
91284,145066747
91285,201766647
91286,18271404
91287,98908810
91288,21805745
91289,240307955
91290,89361445
91291,30231576
91292,131607626
91293,40392871
91294,3501159
91295,200868740
91296,56181214
91297,255756099
91298,269305307
91299,28870627
91300,124630105
91301,898537
91302,45918237
91303,159859025
91304,243297187
91305,127767830
91306,207935057
91307,91630657
91308,21621230
91309,247973382
91310,75674213
91311,265183333
91312,154264713
91313,88406132
91314,241897863
91315,34637431
91316,49877497
91317,232195214
91318,99011543
91319,205291150
91320,255527198
91321,159755924
91322,248159813
91323,15814956
91324,279741614
91325,275757044
91326,14127625
91327,61675722
91328,100454067
91329,71972373
91330,68150542
91331,65733481
91332,31611084
91333,83651966
91334,40954526
91335,250877386
91336,143895568
91337,3601555
91338,177688968
91339,5135307
91340,247155948
91341,269044795
91342,70657673
91343,268643965
91344,63342208
91345,220388267
91346,190268702
91347,30428842
91348,86902473
91349,143258748
91350,119068719
91351,218255887
91352,52031399
91353,259822148
91354,37163887
91355,6213243
91356,49899067
91357,152074315
91358,23888862
91359,126761802
91360,136858989
91361,166237742
91362,24550490
91363,37356040
91364,151762163
91365,33823047
91366,48510862
91367,59931901
91368,264530341
91369,265353572
91370,199486308
91371,131214013
91372,271386159
91373,258044120
91374,88705373
91375,79762647
91376,279332848
91377,119335854
91378,263984234
91379,85940616
91380,35934309
91381,246255084
91382,198809898
91383,64695824
91384,21919969
91385,76715029
91386,138774789
91387,82583
91388,57394580
91389,14663601
91390,203451559
91391,272198071
91392,121332456
91393,45852100
91394,24151257
91395,217177619
91396,129685815
91397,60621907
91398,14056842
91399,47124166
91400,120863533
91401,68972178
91402,200837829
91403,261406983
91404,10020140
91405,97800276
91406,250501468
91407,224264869
91408,242121530
91409,45875735
91410,274863334
91411,183686687
91412,82474652
91413,164407800
91414,262764982
91415,62037039
91416,11268403
91417,121866628
91418,54490483
91419,238762334
91420,41287046
91421,194966133
91422,57728671
91423,10433824
91424,146158844
91425,138050053
91426,1638340
91427,250871586
91428,6856654
91429,88637012
91430,93936280
91431,55540079
91432,250951371
91433,9494334
91434,78713031
91435,1449636
91436,13689734
91437,109996526
91438,172601647
91439,45398976
91440,189269127
91441,260018113
91442,248491187
91443,47338887
91444,158374726
91445,207535706
91446,105444822
91447,21921616
91448,140785672
91449,279777118
91450,271231182
91451,87946644
91452,68752017
91453,95074083
91454,48732666
91455,247165564
91456,2313262
91457,19332615
91458,18356718
91459,18701233
91460,19981189
91461,62462125
91462,113873296
91463,229561850
91464,81432206
91465,65474797
91466,64550620
91467,69075661
91468,84046977
91469,268856334
91470,89422792
91471,264096201
91472,81036689
91473,7121330
91474,174819867
91475,147531490
91476,153598998
91477,5115287
91478,188554697
91479,45147721
91480,64284
91481,262475746
91482,5286259
91483,31886923
91484,228107879
91485,110696483
91486,47850120
91487,81297618
91488,391212
91489,118978868
91490,267457329
91491,571998
91492,27417809
91493,284440092
91494,59909443
91495,59548473
91496,151135594
91497,143773111
91498,33823306
91499,174370249
91500,81785989
91501,5084173
91502,249319695
91503,88414924
91504,31004634
91505,71388690
91506,253710739
91507,71448828
91508,263343838
91509,91351692
91510,64893321
91511,60582790
91512,247956913
91513,30850327
91514,51743400
91515,55770783
91516,151660391
91517,196986873
91518,265003392
91519,97984506
91520,38413257
91521,154351033
91522,251738271
91523,191972868
91524,250067275
91525,72269326
91526,252492034
91527,76724376
91528,245785514
91529,81140091
91530,65390015
91531,218296949
91532,218434823
91533,91259900
91534,3386138
91535,14219703
91536,65118577
91537,263743853
91538,20905798
91539,81712706
91540,159795593
91541,230144441
91542,218197624
91543,147921462
91544,183868438
91545,173220058
91546,10505085
91547,28689038
91548,240712297
91549,195267240
91550,5955897
91551,16916480
91552,19304029
91553,62157160
91554,244953228
91555,116122849
91556,10970432
91557,190258265
91558,149146179
91559,221335769
91560,11957158
91561,47778086
91562,6249037
91563,152603950
91564,92414953
91565,37389164
91566,14674163
91567,93939768
91568,231483298
91569,36946243
91570,131961394
91571,22440925
91572,10176347
91573,36788572
91574,94717135
91575,198291130
91576,225240978
91577,44544235
91578,56363623
91579,45103790
91580,265798191
91581,26255229
91582,98818826
91583,798154
91584,43962518
91585,78022719
91586,77833062
91587,10782430
91588,71961917
91589,23547220
91590,35425741
91591,22713409
91592,29920486
91593,62276846
91594,69610941
91595,27302690
91596,79177594
91597,265198929
91598,87917734
91599,237546270
91600,103723203
91601,256872159
91602,268680047
91603,29308609
91604,166191116
91605,36921507
91606,12035631
91607,78603109
91608,35846412
91609,90523616
91610,237659136
91611,4542112
91612,142827964
91613,15546352
91614,62668610
91615,259438142
91616,239140703
91617,125754023
91618,40771548
91619,53312536
91620,232738695
91621,100509474
91622,162021674
91623,51254169
91624,151044752
91625,54334044
91626,234700564
91627,92502431
91628,154801307
91629,59054753
91630,101490717
91631,239216589
91632,40904225
91633,66324327
91634,174585311
91635,56995383
91636,236637583
91637,88824716
91638,150886193
91639,76918374
91640,21217343
91641,268486006
91642,15052474
91643,233396997
91644,255572239
91645,44988442
91646,190180288
91647,99540319
91648,163635778
91649,114779879
91650,34777046
91651,104821462
91652,245198249
91653,262969225
91654,56540147
91655,44502843
91656,74238489
91657,68255089
91658,13995000
91659,50775231
91660,10394315
91661,146576375
91662,76263180
91663,186810271
91664,96072023
91665,81000938
91666,3141304
91667,107808543
91668,20892571
91669,238652627
91670,117757119
91671,65587902
91672,6877109
91673,148762864
91674,267378878
91675,270630736
91676,25348057
91677,267615916
91678,30384808
91679,280805995
91680,9877323
91681,54659989
91682,52428032
91683,47176849
91684,166536064
91685,21333579
91686,260311806
91687,15980563
91688,19987518
91689,22355105
91690,175131860
91691,200268053
91692,141836978
91693,128393698
91694,14200614
91695,110724990
91696,244741767
91697,207480042
91698,134020348
91699,106884209
91700,263850717
91701,1844262
91702,13570798
91703,60752684
91704,75941825
91705,2016267
91706,128019864
91707,33156468
91708,259628455
91709,288448794
91710,204259040
91711,95420673
91712,117147766
91713,250836475
91714,112997175
91715,47719203
91716,13876879
91717,86289132
91718,256660249
91719,206109974
91720,248319705
91721,25554657
91722,13888580
91723,23508559
91724,79813012
91725,245309620
91726,18105614
91727,126401251
91728,18790279
91729,162266625
91730,75023543
91731,99698410
91732,143982314
91733,133096176
91734,48421670
91735,9845543
91736,219826079
91737,257967277
91738,70841819
91739,4626298
91740,195823499
91741,2413051
91742,262136973
91743,140698753
91744,259236077
91745,104655251
91746,249006339
91747,19585798
91748,133632007
91749,196175513
91750,27975786
91751,73394942
91752,221045329
91753,176064725
91754,4560930
91755,23099626
91756,113379656
91757,50191538
91758,18090452
91759,16755373
91760,32529854
91761,20209041
91762,1311632
91763,137668050
91764,67237942
91765,95011722
91766,68641417
91767,91342942
91768,112645635
91769,206945910
91770,96412795
91771,256102756
91772,40077973
91773,20460009
91774,91388979
91775,115016385
91776,55575860
91777,68274555
91778,41444874
91779,21763656
91780,126842743
91781,52702007
91782,112688839
91783,102883325
91784,107863562
91785,13517002
91786,277265682
91787,110968092
91788,255523869
91789,9671102
91790,84486976
91791,242772618
91792,63843173
91793,169933747
91794,18310616
91795,119509477
91796,220423092
91797,291712785
91798,23075560
91799,81431712
91800,167009139
91801,129097893
91802,92620207
91803,180509699
91804,233378899
91805,1775898
91806,7197774
91807,63852446
91808,139747883
91809,36352356
91810,114742454
91811,130511274
91812,148733057
91813,188765397
91814,88502675
91815,244133193
91816,7234577
91817,256145749
91818,76387825
91819,17013702
91820,86234670
91821,158426146
91822,86666360
91823,184603749
91824,98125345
91825,269983702
91826,184551428
91827,8118355
91828,199467752
91829,99407303
91830,18297138
91831,19441054
91832,25771668
91833,138893049
91834,128267712
91835,7203978
91836,29605576
91837,27955120
91838,238448848
91839,16371288
91840,11166113
91841,171814920
91842,280664213
91843,281710601
91844,12954053
91845,142160545
91846,129451296
91847,129970397
91848,274394060
91849,269398014
91850,2662331
91851,41944464
91852,121225526
91853,5086285
91854,187329019
91855,44610621
91856,186060026
91857,6777228
91858,260544754
91859,139096582
91860,143789871
91861,236417341
91862,66110498
91863,117206195
91864,96569052
91865,42180139
91866,229369215
91867,191441463
91868,133110024
91869,56331082
91870,195019278
91871,18898505
91872,32272803
91873,157297892
91874,262417096
91875,231848691
91876,12114709
91877,235618819
91878,45371390
91879,60776654
91880,10464173
91881,25009444
91882,134953779
91883,108459004
91884,35658404
91885,183806274
91886,30554566
91887,4697309
91888,239257614
91889,200217890
91890,41538235
91891,11163013
91892,124509621
91893,95178555
91894,128987110
91895,269639073
91896,8669163
91897,189821340
91898,8210436
91899,8330131
91900,90879449
91901,87186636
91902,28677746
91903,158335627
91904,66523957
91905,15151665
91906,74691863
91907,285277423
91908,7611034
91909,204924568
91910,247077468
91911,24437358
91912,47738897
91913,261372091
91914,1272870
91915,438577
91916,2914282
91917,14922306
91918,268049089
91919,257646129
91920,260263935
91921,236397649
91922,60193175
91923,255329081
91924,102136123
91925,13567540
91926,175932311
91927,126561504
91928,106786217
91929,40538967
91930,274646980
91931,13901670
91932,6697754
91933,280785932
91934,281361113
91935,94031932
91936,17770966
91937,68377142
91938,1119393
91939,6324318
91940,124372729
91941,137337640
91942,56723344
91943,10693821
91944,119003448
91945,228730578
91946,56959459
91947,200655018
91948,64556666
91949,209644805
91950,215533482
91951,248268808
91952,109907977
91953,156705174
91954,38852510
91955,64493202
91956,23182708
91957,234660683
91958,248700516
91959,32390700
91960,160546225
91961,12407660
91962,70651562
91963,227590511
91964,14266490
91965,59823588
91966,251450348
91967,247061216
91968,85311430
91969,23354051
91970,16371455
91971,184519761
91972,240489350
91973,191711993
91974,235229608
91975,131385738
91976,262341566
91977,253078768
91978,262079861
91979,50922832
91980,246245596
91981,266271033
91982,263296219
91983,57334276
91984,28455296
91985,258122292
91986,252124055
91987,41589402
91988,253233201
91989,230060419
91990,176439436
91991,51812051
91992,247515747
91993,213771988
91994,155105689
91995,13727006
91996,187430838
91997,1683857
91998,144001646
91999,177314530
92000,134817630
92001,233759689
92002,234007131
92003,158906357
92004,257436236
92005,119803720
92006,12482305
92007,74675019
92008,256942072
92009,59178383
92010,269087393
92011,260627869
92012,260601764
92013,29075771
92014,161607934
92015,110958543
92016,23792367
92017,32320921
92018,241473041
92019,73143514
92020,249326242
92021,109534721
92022,32187619
92023,216770693
92024,118109972
92025,79173799
92026,188677048
92027,89671498
92028,204263919
92029,271093885
92030,247992734
92031,260083863
92032,76719649
92033,117640092
92034,83444027
92035,159518055
92036,101812681
92037,62489823
92038,117372786
92039,126702375
92040,91623475
92041,9739462
92042,68948834
92043,175410629
92044,17885267
92045,81974603
92046,28422981
92047,123376749
92048,153187545
92049,83441643
92050,146049623
92051,52210619
92052,282100387
92053,30680743
92054,37118448
92055,42672910
92056,8086427
92057,81183283
92058,143033545
92059,84772137
92060,261773741
92061,251369402
92062,111206131
92063,250977539
92064,220433724
92065,49537251
92066,190342568
92067,116917854
92068,255717958
92069,133263876
92070,19925385
92071,32796314
92072,252585921
92073,158553002
92074,90387549
92075,272823704
92076,265509901
92077,159899316
92078,257544115
92079,8612190
92080,284060616
92081,287530761
92082,288814667
92083,219195584
92084,248046604
92085,109225999
92086,23482530
92087,134591949
92088,19397360
92089,70588239
92090,101843552
92091,151439783
92092,15081204
92093,90648268
92094,261199011
92095,44177941
92096,264107425
92097,45065385
92098,279723241
92099,99933741
92100,243721213
92101,36460299
92102,168335116
92103,17192588
92104,10281088
92105,51337303
92106,4906441
92107,21237015
92108,40516104
92109,110753147
92110,77418140
92111,147585186
92112,15599752
92113,146154452
92114,10363961
92115,236596702
92116,256773333
92117,41734647
92118,131547251
92119,58533055
92120,103472453
92121,189664880
92122,85181346
92123,149129637
92124,79898066
92125,192347539
92126,65952615
92127,252959636
92128,219146978
92129,254304287
92130,273389822
92131,175038661
92132,263338321
92133,115495007
92134,57723072
92135,204764279
92136,53505379
92137,238885329
92138,220370076
92139,21631584
92140,4705341
92141,166021669
92142,271888985
92143,105222707
92144,231689753
92145,72251716
92146,225071491
92147,200929929
92148,45965239
92149,63499191
92150,68457411
92151,6842381
92152,20249211
92153,20500179
92154,278422069
92155,5349617
92156,269276891
92157,134248260
92158,255455438
92159,65991328
92160,1684994
92161,166496283
92162,220465752
92163,117367550
92164,27283578
92165,118087825
92166,261987773
92167,9792766
92168,242548826
92169,140673011
92170,199683744
92171,2733234
92172,98900364
92173,247957712
92174,255592606
92175,145450398
92176,26937957
92177,58853693
92178,61397368
92179,81238362
92180,123919968
92181,40545812
92182,244413345
92183,183141673
92184,53975170
92185,263385911
92186,109765926
92187,26662255
92188,251060706
92189,156932391
92190,164863773
92191,33177584
92192,94617402
92193,72201555
92194,31287552
92195,3075000
92196,58005683
92197,110885544
92198,249001084
92199,259251283
92200,122510007
92201,117955044
92202,123156966
92203,56174237
92204,25317072
92205,256213574
92206,257342169
92207,119530957
92208,201021769
92209,139660360
92210,210888543
92211,111192905
92212,46409283
92213,99911410
92214,37004854
92215,243838617
92216,103869929
92217,257450937
92218,78376706
92219,8498699
92220,134024738
92221,257522703
92222,29600414
92223,63397566
92224,181478410
92225,84464372
92226,10211516
92227,227851498
92228,282624641
92229,30592109
92230,14199453
92231,265237697
92232,27325241
92233,64884757
92234,47081567
92235,210334733
92236,264402256
92237,13489135
92238,69611488
92239,145349466
92240,12403488
92241,229987552
92242,38716073
92243,111377909
92244,95920690
92245,144888688
92246,1827879
92247,69350810
92248,177592604
92249,273634510
92250,13794386
92251,41650641
92252,188938828
92253,98874827
92254,40214691
92255,113452404
92256,12758517
92257,55330691
92258,164082686
92259,56235637
92260,110180541
92261,225185985
92262,38608227
92263,208688737
92264,259284806
92265,30875157
92266,109704024
92267,84988560
92268,91795168
92269,31363241
92270,19110563
92271,25662827
92272,152858408
92273,5944144
92274,23309903
92275,26940862
92276,25798877
92277,59382356
92278,205093078
92279,27504533
92280,177355503
92281,65807464
92282,45416581
92283,34678434
92284,128978200
92285,59752733
92286,46780781
92287,120768210
92288,30514860
92289,189592873
92290,43740998
92291,144679928
92292,208272547
92293,110824984
92294,47715144
92295,5651144
92296,34612196
92297,153528728
92298,74446407
92299,45084539
92300,270798329
92301,185416532
92302,139076424
92303,10682048
92304,231383088
92305,40342237
92306,243659444
92307,98969228
92308,31482771
92309,52168681
92310,195463757
92311,38796479
92312,239290365
92313,254018102
92314,105138101
92315,45624675
92316,37894878
92317,73843591
92318,119665260
92319,107123600
92320,74891926
92321,76593268
92322,139595140
92323,73932226
92324,58141828
92325,125251573
92326,245107662
92327,226354751
92328,5395161
92329,260034714
92330,150418166
92331,48151392
92332,43568426
92333,2622941
92334,20734312
92335,66040246
92336,115013460
92337,28186396
92338,265734148
92339,233515767
92340,73717541
92341,11496602
92342,16468236
92343,95105190
92344,65552075
92345,89819170
92346,171169860
92347,23042142
92348,183965821
92349,85356601
92350,204888294
92351,287083468
92352,43204132
92353,74307025
92354,8750044
92355,106980085
92356,139631
92357,54417181
92358,246032465
92359,287384116
92360,109742986
92361,186116302
92362,249317811
92363,226899727
92364,225429062
92365,19117206
92366,17378362
92367,110215520
92368,25208230
92369,43242502
92370,161867261
92371,6644806
92372,75602962
92373,225229953
92374,131689098
92375,132728973
92376,50466757
92377,279121137
92378,177765821
92379,100984774
92380,56530941
92381,289089705
92382,184809798
92383,158539137
92384,9432535
92385,193817151
92386,17486925
92387,137927739
92388,142540891
92389,202527566
92390,51160154
92391,104957648
92392,1898715
92393,252847722
92394,51421028
92395,239470263
92396,61846665
92397,143542879
92398,210443441
92399,249795957
92400,218738821
92401,64792008
92402,11011293
92403,8306054
92404,175086795
92405,126796504
92406,38595697
92407,84432097
92408,271092794
92409,14574765
92410,282496076
92411,13560741
92412,123750462
92413,95753312
92414,251636301
92415,245283873
92416,78683212
92417,87599510
92418,270561964
92419,101776042
92420,19051878
92421,78749051
92422,1686824
92423,199021408
92424,248142032
92425,197331873
92426,27289856
92427,99690527
92428,149612946
92429,187744827
92430,288678092
92431,27488673
92432,1033816
92433,264812353
92434,32054350
92435,207038210
92436,15114661
92437,73864461
92438,135852126
92439,158618803
92440,4180968
92441,16613862
92442,65075702
92443,54855936
92444,108729806
92445,912259
92446,19269174
92447,2961076
92448,185593700
92449,77124470
92450,246515071
92451,220859699
92452,29822945
92453,194887260
92454,166041576
92455,37706476
92456,222955848
92457,257236651
92458,124440832
92459,22004176
92460,22029588
92461,31548155
92462,349843
92463,163438250
92464,66978225
92465,260195742
92466,59487984
92467,182843611
92468,274740260
92469,52354288
92470,29955086
92471,250932974
92472,251010976
92473,203571213
92474,251607147
92475,108108438
92476,88284938
92477,138831399
92478,74710964
92479,7296235
92480,36911661
92481,69042143
92482,28519271
92483,26219566
92484,79550267
92485,66116652
92486,261423622
92487,138032481
92488,48291538
92489,82724608
92490,260176494
92491,60239993
92492,93166439
92493,140551168
92494,249991223
92495,27755573
92496,109962945
92497,66199614
92498,69937001
92499,5863990
92500,255695207
92501,248726874
92502,252493643
92503,126082989
92504,137850329
92505,125798000
92506,54941711
92507,101726197
92508,44176750
92509,91057298
92510,151287278
92511,72263054
92512,60720563
92513,70181012
92514,268136277
92515,178518161
92516,41067220
92517,33737684
92518,13539090
92519,83349034
92520,168490302
92521,93102186
92522,192585602
92523,245581989
92524,152272126
92525,5874898
92526,5658598
92527,246010403
92528,126975842
92529,157344500
92530,137179072
92531,54128287
92532,41063182
92533,28647369
92534,96335771
92535,167429626
92536,181632324
92537,185858287
92538,29405211
92539,152866916
92540,96455718
92541,21316452
92542,21812213
92543,157868301
92544,145232377
92545,179788803
92546,159022507
92547,96370853
92548,37312979
92549,3511053
92550,253076938
92551,93494797
92552,58029564
92553,64457582
92554,56189723
92555,222925484
92556,43881631
92557,251493224
92558,163620021
92559,55601645
92560,253967606
92561,121087068
92562,237114899
92563,23764376
92564,50971941
92565,11590189
92566,52751137
92567,250964407
92568,14239841
92569,159734792
92570,147180786
92571,145395334
92572,118253170
92573,36076963
92574,107179089
92575,235182522
92576,13032306
92577,27096408
92578,109238075
92579,103949109
92580,70761308
92581,13524825
92582,69079225
92583,20983208
92584,169304770
92585,6593980
92586,244592534
92587,2240147
92588,69143696
92589,42066953
92590,3705784
92591,37386333
92592,147282169
92593,3839307
92594,289161381
92595,113586627
92596,128297427
92597,76972599
92598,250162860
92599,68129888
92600,50465033
92601,43927067
92602,48802858
92603,179822037
92604,41398319
92605,91633636
92606,105942505
92607,151510288
92608,159811372
92609,190701570
92610,42631091
92611,92464214
92612,264987922
92613,110085033
92614,186780976
92615,7881897
92616,213119627
92617,46426517
92618,128860950
92619,33753291
92620,262596645
92621,70177862
92622,9450364
92623,73995056
92624,276428251
92625,56527470
92626,93125575
92627,1851972
92628,229586229
92629,271989378
92630,273199865
92631,255690914
92632,36012905
92633,50850111
92634,192853038
92635,197145078
92636,169854540
92637,49873223
92638,175878366
92639,159804463
92640,75931193
92641,161908455
92642,233377091
92643,60429689
92644,99313215
92645,251363302
92646,72323273
92647,131568147
92648,19970409
92649,109008238
92650,97358338
92651,87569673
92652,14136645
92653,161615779
92654,23758787
92655,72095433
92656,56185440
92657,126439796
92658,191656439
92659,226095989
92660,193668875
92661,185974682
92662,118509301
92663,130340868
92664,29044159
92665,55569857
92666,80624649
92667,103835497
92668,1617481
92669,117101505
92670,54898512
92671,231820024
92672,27863139
92673,46021999
92674,40764132
92675,262792477
92676,252859351
92677,114382545
92678,8498561
92679,80659541
92680,12580902
92681,160003886
92682,34702801
92683,9895129
92684,1642478
92685,29069473
92686,193630292
92687,83317717
92688,7419977
92689,47173930
92690,37013577
92691,194769376
92692,129316870
92693,97511034
92694,163207347
92695,23605542
92696,683904
92697,72122987
92698,28010552
92699,186879122
92700,199073552
92701,60567462
92702,184788540
92703,141878848
92704,155860838
92705,225302375
92706,90892299
92707,138622195
92708,53939704
92709,32324480
92710,277623792
92711,174883119
92712,125394746
92713,32663002
92714,71942663
92715,79066955
92716,55266238
92717,137998667
92718,150284909
92719,30692407
92720,214491654
92721,141682130
92722,63771107
92723,21977807
92724,116008517
92725,80223467
92726,85904715
92727,133149274
92728,20049215
92729,32414022
92730,232377989
92731,28315452
92732,252834761
92733,120601250
92734,9340127
92735,571117
92736,31341742
92737,2952753
92738,245692127
92739,127613413
92740,116546563
92741,36347738
92742,17494284
92743,102172755
92744,115227715
92745,81662540
92746,210779818
92747,5576369
92748,4122927
92749,262501837
92750,132469812
92751,223193781
92752,43979542
92753,193059966
92754,44906633
92755,24623902
92756,210755015
92757,159180001
92758,265955835
92759,16689820
92760,250772659
92761,162417126
92762,205106013
92763,120362117
92764,166104739
92765,152996135
92766,67382938
92767,96852732
92768,32196724
92769,35412730
92770,36088117
92771,281759444
92772,130097660
92773,256498636
92774,137540963
92775,10606239
92776,16712591
92777,11287208
92778,15820749
92779,95939083
92780,52284824
92781,57636352
92782,134479601
92783,204962311
92784,52035537
92785,265996592
92786,66669753
92787,6645031
92788,1973942
92789,127765864
92790,78219798
92791,54564595
92792,226745963
92793,37309956
92794,218290584
92795,164661434
92796,182999185
92797,259302091
92798,226018433
92799,214386154
92800,118629106
92801,6385598
92802,146672965
92803,2982206
92804,94698860
92805,128417134
92806,259981456
92807,63249394
92808,197725696
92809,48876741
92810,312056
92811,199254686
92812,146707104
92813,11956999
92814,237464143
92815,184856850
92816,56215608
92817,23682545
92818,43615340
92819,5201952
92820,184203032
92821,228723605
92822,258997938
92823,15460793
92824,214858132
92825,128789303
92826,77472548
92827,263610263
92828,22348429
92829,70853818
92830,145983412
92831,89120150
92832,85106400
92833,29483844
92834,5090865
92835,42407016
92836,86591911
92837,20446301
92838,27754002
92839,81122717
92840,80645486
92841,20582856
92842,52851807
92843,78235289
92844,59697910
92845,94394973
92846,214663576
92847,146884667
92848,46583391
92849,89925527
92850,240642358
92851,37791874
92852,37912957
92853,120675714
92854,291421855
92855,29324521
92856,151137621
92857,81972089
